356	0.793293	-0.841067	0.749625	
357	1.18928	-2.87402	0.142213	
358	-3.41286	1.58942	-0.760383	
359	1.94045	-2.04334	0.403709	
360	-0.0432524	2.33206	1.58451	
361	1.30717	-3.079	-1.94129	
362	1.98769	-2.23257	1.65596	
363	-2.36728	-0.185662	2.10829	
364	-0.493558	-4.55014	0.6791	
365	3.80508	1.21849	0.743694	
366	-1.23175	1.69553	1.23982	
367	-0.820217	-3.37866	0.104947	
368	-3.13284	2.17213	-1.08799	
369	-3.02879	2.2082	-1.04827	
370	-3.28817	-1.71541	0.0134345	
371	-0.676676	0.434386	0.981464	
372	2.3815	2.93258	1.3388	
373	1.98513	-2.99482	0.828313	
374	-1.17016	-0.745064	3.29486	
375	1.88718	-2.33814	1.57106	
376	0.599217	-4.41516	-1.54081	
377	1.22736	-0.086589	-4.55344	
378	-0.108465	-0.169023	-2.38628	
379	1.3292	2.22333	0.418754	
380	-1.16783	-0.867722	3.2938	
381	-2.21045	-2.23311	-0.676282	
382	-2.34611	1.935	3.30443	
383	-3.12384	2.21899	-1.0775	
384	-2.33772	-1.70406	-1.04497	
385	1.19665	3.41571	-0.485203	
386	-0.43455	-2.67684	2.97911	
387	-0.167751	-2.39519	-3.5939	
388	0.772039	-2.40937	0.242649	
389	-1.5454	0.0561522	-0.0997735	
390	-1.54384	-3.37238	1.35574	
391	1.74036	-0.497306	-3.3204	
392	0.139973	-1.80056	-1.83252	
393	3.35443	-1.04145	1.08427	
394	0.610448	-1.9181	1.63794	
395	2.48311	2.29656	2.28276	
396	-1.43582	-3.21144	1.39685	
397	1.37671	1.42178	1.14266	
398	-0.107378	-0.22563	-2.30542	
399	-3.92587	-2.44687	-0.994764	
400	-1.50261	0.0854776	-0.0460142	
401	0.109943	3.33914	1.32176	
402	-2.4705	-1.1482	2.41274	
403	-2.23298	1.91135	3.19817	
404	-2.44891	3.29331	-2.62314	
405	1.08972	-2.95339	0.139036	
406	1.60737	-2.93809	-0.733913	
407	0.661766	-0.512081	0.743511	
408	-1.36474	1.33788	-3.07175	
409	-3.98211	-2.43247	-0.906856	
410	1.66416	-2.16283	-2.61847	
411	-3.28747	1.84097	-0.680763	
412	-2.44416	3.39652	-2.55564	
413	-2.32646	2.81499	2.12025	
414	-1.09076	-3.06297	1.46257	
415	0.0621779	-0.241726	-2.46304	
416	1.17867	-0.0140176	-4.52928	
417	3.01755	0.00951917	0.22306	
418	-1.17571	1.64095	2.1849	
